ID_Cliente,cuit,nombre_cliente,herramienta,usa_herramienta,gerente_responsable
28,30714349135,BRITISH COUNCIL,Descarga de deducciones - ComplyPro,False,Mariana Sindas
29,30709724912,BIOGEN,NFE Alert,False,Mariana Sindas
29,30709724912,BIOGEN,Acrobat Tools,True,Mariana Sindas
29,30709724912,BIOGEN,Permisos de Embarque MOA Reingeniería,False,Mariana Sindas
29,30709724912,BIOGEN,Calendarios Impositivos,True,Mariana Sindas
29,30709724912,BIOGEN,Padrones Impositivos - ComplyPro,True,Mariana Sindas
29,30709724912,BIOGEN,Control de duplicados - ComplyPro,False,Mariana Sindas
29,30709724912,BIOGEN,Sumarizacion y control por totales - ComplyPro,False,Mariana Sindas
29,30709724912,BIOGEN,Control de correlatividad - ComplyPro,False,Mariana Sindas
29,30709724912,BIOGEN,Identificacion de registros faltantes - ComplyPro,False,Mariana Sindas
29,30709724912,BIOGEN,Conciliacion de Deducciones - ComplyPro,False,Mariana Sindas
29,30709724912,BIOGEN,Descarga de deducciones - ComplyPro,False,Mariana Sindas
30,30716463407,SHPP,NFE Alert,False,Mariana Sindas
30,30716463407,SHPP,Acrobat Tools,True,Mariana Sindas
30,30716463407,SHPP,Permisos de Embarque MOA Reingeniería,False,Mariana Sindas
30,30716463407,SHPP,Calendarios Impositivos,False,Mariana Sindas
30,30716463407,SHPP,Padrones Impositivos - ComplyPro,False,Mariana Sindas
30,30716463407,SHPP,Control de duplicados - ComplyPro,False,Mariana Sindas
30,30716463407,SHPP,Sumarizacion y control por totales - ComplyPro,False,Mariana Sindas
30,30716463407,SHPP,Control de correlatividad - ComplyPro,False,Mariana Sindas
30,30716463407,SHPP,Identificacion de registros faltantes - ComplyPro,False,Mariana Sindas
30,30716463407,SHPP,Conciliacion de Deducciones - ComplyPro,False,Mariana Sindas
30,30716463407,SHPP,Descarga de deducciones - ComplyPro,False,Mariana Sindas
31,00000000009,SONY,NFE Alert,False,Mariana Sindas
31,00000000009,SONY,Acrobat Tools,True,Mariana Sindas
31,00000000009,SONY,Permisos de Embarque MOA Reingeniería,False,Mariana Sindas
31,00000000009,SONY,Calendarios Impositivos,True,Mariana Sindas
31,00000000009,SONY,Padrones Impositivos - ComplyPro,True,Mariana Sindas
31,00000000009,SONY,Control de duplicados - ComplyPro,False,Mariana Sindas
31,00000000009,SONY,Sumarizacion y control por totales - ComplyPro,False,Mariana Sindas
31,00000000009,SONY,Control de correlatividad - ComplyPro,False,Mariana Sindas
31,00000000009,SONY,Identificacion de registros faltantes - ComplyPro,False,Mariana Sindas
31,00000000009,SONY,Conciliacion de Deducciones - ComplyPro,False,Mariana Sindas
31,00000000009,SONY,Descarga de deducciones - ComplyPro,True,Mariana Sindas
32,00000000010,HP,NFE Alert,False,Mariana Sindas
32,00000000010,HP,Acrobat Tools,True,Mariana Sindas
32,00000000010,HP,Permisos de Embarque MOA Reingeniería,False,Mariana Sindas
32,00000000010,HP,Calendarios Impositivos,True,Mariana Sindas
32,00000000010,HP,Padrones Impositivos - ComplyPro,False,Mariana Sindas
32,00000000010,HP,Control de duplicados - ComplyPro,False,Mariana Sindas
32,00000000010,HP,Sumarizacion y control por totales - ComplyPro,False,Mariana Sindas
32,00000000010,HP,Control de correlatividad - ComplyPro,False,Mariana Sindas
32,00000000010,HP,Identificacion de registros faltantes - ComplyPro,False,Mariana Sindas
32,00000000010,HP,Conciliacion de Deducciones - ComplyPro,False,Mariana Sindas
32,00000000010,HP,Descarga de deducciones - ComplyPro,False,Mariana Sindas
33,00000000011,LINKEDTORE,NFE Alert,False,Mariana Sindas
33,00000000011,LINKEDTORE,Acrobat Tools,False,Mariana Sindas
33,00000000011,LINKEDTORE,Permisos de Embarque MOA Reingeniería,False,Mariana Sindas
33,00000000011,LINKEDTORE,Calendarios Impositivos,True,Mariana Sindas
33,00000000011,LINKEDTORE,Padrones Impositivos - ComplyPro,False,Mariana Sindas
33,00000000011,LINKEDTORE,Control de duplicados - ComplyPro,False,Mariana Sindas
33,00000000011,LINKEDTORE,Sumarizacion y control por totales - ComplyPro,False,Mariana Sindas
33,00000000011,LINKEDTORE,Control de correlatividad - ComplyPro,False,Mariana Sindas
33,00000000011,LINKEDTORE,Identificacion de registros faltantes - ComplyPro,False,Mariana Sindas
33,00000000011,LINKEDTORE,Conciliacion de Deducciones - ComplyPro,False,Mariana Sindas
33,00000000011,LINKEDTORE,Descarga de deducciones - ComplyPro,False,Mariana Sindas
34,30715182242,VERTIV,NFE Alert,False,Mariana Sindas
34,30715182242,VERTIV,Acrobat Tools,True,Mariana Sindas
34,30715182242,VERTIV,Permisos de Embarque MOA Reingeniería,False,Mariana Sindas
34,30715182242,VERTIV,Calendarios Impositivos,True,Mariana Sindas
34,30715182242,VERTIV,Padrones Impositivos - ComplyPro,False,Mariana Sindas
34,30715182242,VERTIV,Control de duplicados - ComplyPro,False,Mariana Sindas
34,30715182242,VERTIV,Sumarizacion y control por totales - ComplyPro,False,Mariana Sindas
34,30715182242,VERTIV,Control de correlatividad - ComplyPro,False,Mariana Sindas
34,30715182242,VERTIV,Identificacion de registros faltantes - ComplyPro,False,Mariana Sindas
34,30715182242,VERTIV,Conciliacion de Deducciones - ComplyPro,False,Mariana Sindas
34,30715182242,VERTIV,Descarga de deducciones - ComplyPro,False,Mariana Sindas
35,00000000013,OSIDOFT,NFE Alert,False,Mariana Sindas
35,00000000013,OSIDOFT,Acrobat Tools,True,Mariana Sindas
35,00000000013,OSIDOFT,Permisos de Embarque MOA Reingeniería,False,Mariana Sindas
35,00000000013,OSIDOFT,Calendarios Impositivos,False,Mariana Sindas
35,00000000013,OSIDOFT,Padrones Impositivos - ComplyPro,False,Mariana Sindas
35,00000000013,OSIDOFT,Control de duplicados - ComplyPro,False,Mariana Sindas
35,00000000013,OSIDOFT,Sumarizacion y control por totales - ComplyPro,False,Mariana Sindas
35,00000000013,OSIDOFT,Control de correlatividad - ComplyPro,False,Mariana Sindas
35,00000000013,OSIDOFT,Identificacion de registros faltantes - ComplyPro,False,Mariana Sindas
35,00000000013,OSIDOFT,Conciliacion de Deducciones - ComplyPro,False,Mariana Sindas
35,00000000013,OSIDOFT,Descarga de deducciones - ComplyPro,False,Mariana Sindas
36,30712019359,LINKEDSTORE,NFE Alert,False,Mariana Sindas
36,30712019359,LINKEDSTORE,Acrobat Tools,True,Mariana Sindas
36,30712019359,LINKEDSTORE,Permisos de Embarque MOA Reingeniería,False,Mariana Sindas
36,30712019359,LINKEDSTORE,Calendarios Impositivos,True,Mariana Sindas
36,30712019359,LINKEDSTORE,Padrones Impositivos - ComplyPro,False,Mariana Sindas
36,30712019359,LINKEDSTORE,Control de duplicados - ComplyPro,False,Mariana Sindas
36,30712019359,LINKEDSTORE,Sumarizacion y control por totales - ComplyPro,False,Mariana Sindas
36,30712019359,LINKEDSTORE,Control de correlatividad - ComplyPro,False,Mariana Sindas
36,30712019359,LINKEDSTORE,Identificacion de registros faltantes - ComplyPro,False,Mariana Sindas
36,30712019359,LINKEDSTORE,Conciliacion de Deducciones - ComplyPro,False,Mariana Sindas
36,30712019359,LINKEDSTORE,Descarga de deducciones - ComplyPro,False,Mariana Sindas
37,30712399623,ABBVIE S.A.,NFE Alert,True,Ali Facundo
37,30712399623,ABBVIE S.A.,Acrobat Tools,False,Ali Facundo
37,30712399623,ABBVIE S.A.,Permisos de Embarque MOA Reingeniería,False,Ali Facundo
37,30712399623,ABBVIE S.A.,Calendarios Impositivos,True,Ali Facundo
37,30712399623,ABBVIE S.A.,Padrones Impositivos - ComplyPro,True,Ali Facundo
37,30712399623,ABBVIE S.A.,Control de duplicados - ComplyPro,False,Ali Facundo
37,30712399623,ABBVIE S.A.,Sumarizacion y control por totales - ComplyPro,False,Ali Facundo
37,30712399623,ABBVIE S.A.,Control de correlatividad - ComplyPro,False,Ali Facundo
37,30712399623,ABBVIE S.A.,Identificacion de registros faltantes - ComplyPro,False,Ali Facundo
37,30712399623,ABBVIE S.A.,Conciliacion de Deducciones - ComplyPro,False,Ali Facundo
37,30712399623,ABBVIE S.A.,Descarga de deducciones - ComplyPro,False,Ali Facundo
38,00000000016,JOHNSON & JOHNSON MEDICAL S.A.,NFE Alert,True,Ali Facundo
38,00000000016,JOHNSON & JOHNSON MEDICAL S.A.,Acrobat Tools,True,Ali Facundo
38,00000000016,JOHNSON & JOHNSON MEDICAL S.A.,Permisos de Embarque MOA Reingeniería,False,Ali Facundo
38,00000000016,JOHNSON & JOHNSON MEDICAL S.A.,Calendarios Impositivos,False,Ali Facundo
38,00000000016,JOHNSON & JOHNSON MEDICAL S.A.,Padrones Impositivos - ComplyPro,True,Ali Facundo
38,00000000016,JOHNSON & JOHNSON MEDICAL S.A.,Control de duplicados - ComplyPro,False,Ali Facundo
38,00000000016,JOHNSON & JOHNSON MEDICAL S.A.,Sumarizacion y control por totales - ComplyPro,False,Ali Facundo
38,00000000016,JOHNSON & JOHNSON MEDICAL S.A.,Control de correlatividad - ComplyPro,True,Ali Facundo
38,00000000016,JOHNSON & JOHNSON MEDICAL S.A.,Identificacion de registros faltantes - ComplyPro,False,Ali Facundo
38,00000000016,JOHNSON & JOHNSON MEDICAL S.A.,Conciliacion de Deducciones - ComplyPro,False,Ali Facundo
38,00000000016,JOHNSON & JOHNSON MEDICAL S.A.,Descarga de deducciones - ComplyPro,False,Ali Facundo
39,30710215800,BIOMARIN ARGENTINA SRL,NFE Alert,True,Ali Facundo
39,30710215800,BIOMARIN ARGENTINA SRL,Acrobat Tools,False,Ali Facundo
39,30710215800,BIOMARIN ARGENTINA SRL,Permisos de Embarque MOA Reingeniería,False,Ali Facundo
39,30710215800,BIOMARIN ARGENTINA SRL,Calendarios Impositivos,True,Ali Facundo
39,30710215800,BIOMARIN ARGENTINA SRL,Padrones Impositivos - ComplyPro,True,Ali Facundo
39,30710215800,BIOMARIN ARGENTINA SRL,Control de duplicados - ComplyPro,False,Ali Facundo
39,30710215800,BIOMARIN ARGENTINA SRL,Sumarizacion y control por totales - ComplyPro,False,Ali Facundo
39,30710215800,BIOMARIN ARGENTINA SRL,Control de correlatividad - ComplyPro,False,Ali Facundo
39,30710215800,BIOMARIN ARGENTINA SRL,Identificacion de registros faltantes - ComplyPro,False,Ali Facundo
39,30710215800,BIOMARIN ARGENTINA SRL,Conciliacion de Deducciones - ComplyPro,False,Ali Facundo
39,30710215800,BIOMARIN ARGENTINA SRL,Descarga de deducciones - ComplyPro,False,Ali Facundo
40,30677737545,INLAND SERVICES SA,NFE Alert,False,Ali Facundo
40,30677737545,INLAND SERVICES SA,Acrobat Tools,False,Ali Facundo
40,30677737545,INLAND SERVICES SA,Permisos de Embarque MOA Reingeniería,False,Ali Facundo
40,30677737545,INLAND SERVICES SA,Calendarios Impositivos,True,Ali Facundo
40,30677737545,INLAND SERVICES SA,Padrones Impositivos - ComplyPro,True,Ali Facundo
40,30677737545,INLAND SERVICES SA,Control de duplicados - ComplyPro,False,Ali Facundo
40,30677737545,INLAND SERVICES SA,Sumarizacion y control por totales - ComplyPro,False,Ali Facundo
40,30677737545,INLAND SERVICES SA,Control de correlatividad - ComplyPro,False,Ali Facundo
40,30677737545,INLAND SERVICES SA,Identificacion de registros faltantes - ComplyPro,False,Ali Facundo
40,30677737545,INLAND SERVICES SA,Conciliacion de Deducciones - ComplyPro,False,Ali Facundo
40,30677737545,INLAND SERVICES SA,Descarga de deducciones - ComplyPro,False,Ali Facundo
41,30714895865,SVITZER ARGENTINA S.A.U.,NFE Alert,False,Ali Facundo
41,30714895865,SVITZER ARGENTINA S.A.U.,Acrobat Tools,False,Ali Facundo
41,30714895865,SVITZER ARGENTINA S.A.U.,Permisos de Embarque MOA Reingeniería,False,Ali Facundo
41,30714895865,SVITZER ARGENTINA S.A.U.,Calendarios Impositivos,True,Ali Facundo
41,30714895865,SVITZER ARGENTINA S.A.U.,Padrones Impositivos - ComplyPro,True,Ali Facundo
41,30714895865,SVITZER ARGENTINA S.A.U.,Control de duplicados - ComplyPro,False,Ali Facundo
41,30714895865,SVITZER ARGENTINA S.A.U.,Sumarizacion y control por totales - ComplyPro,False,Ali Facundo
41,30714895865,SVITZER ARGENTINA S.A.U.,Control de correlatividad - ComplyPro,False,Ali Facundo
41,30714895865,SVITZER ARGENTINA S.A.U.,Identificacion de registros faltantes - ComplyPro,False,Ali Facundo
41,30714895865,SVITZER ARGENTINA S.A.U.,Conciliacion de Deducciones - ComplyPro,False,Ali Facundo
41,30714895865,SVITZER ARGENTINA S.A.U.,Descarga de deducciones - ComplyPro,False,Ali Facundo
42,30716426935,ADVANCED STERILIZATION PRODUCTS S.A.S.,NFE Alert,False,Ali Facundo
42,30716426935,ADVANCED STERILIZATION PRODUCTS S.A.S.,Acrobat Tools,False,Ali Facundo
42,30716426935,ADVANCED STERILIZATION PRODUCTS S.A.S.,Permisos de Embarque MOA Reingeniería,False,Ali Facundo
42,30716426935,ADVANCED STERILIZATION PRODUCTS S.A.S.,Calendarios Impositivos,True,Ali Facundo
42,30716426935,ADVANCED STERILIZATION PRODUCTS S.A.S.,Padrones Impositivos - ComplyPro,True,Ali Facundo
42,30716426935,ADVANCED STERILIZATION PRODUCTS S.A.S.,Control de duplicados - ComplyPro,False,Ali Facundo
42,30716426935,ADVANCED STERILIZATION PRODUCTS S.A.S.,Sumarizacion y control por totales - ComplyPro,False,Ali Facundo
42,30716426935,ADVANCED STERILIZATION PRODUCTS S.A.S.,Control de correlatividad - ComplyPro,False,Ali Facundo
42,30716426935,ADVANCED STERILIZATION PRODUCTS S.A.S.,Identificacion de registros faltantes - ComplyPro,False,Ali Facundo
42,30716426935,ADVANCED STERILIZATION PRODUCTS S.A.S.,Conciliacion de Deducciones - ComplyPro,False,Ali Facundo
42,30716426935,ADVANCED STERILIZATION PRODUCTS S.A.S.,Descarga de deducciones - ComplyPro,False,Ali Facundo
43,30598129246,JANSSEN CILAG FARMACEUTICA S.A.,NFE Alert,True,Ali Facundo
43,30598129246,JANSSEN CILAG FARMACEUTICA S.A.,Acrobat Tools,True,Ali Facundo
43,30598129246,JANSSEN CILAG FARMACEUTICA S.A.,Permisos de Embarque MOA Reingeniería,False,Ali Facundo
43,30598129246,JANSSEN CILAG FARMACEUTICA S.A.,Calendarios Impositivos,True,Ali Facundo
43,30598129246,JANSSEN CILAG FARMACEUTICA S.A.,Padrones Impositivos - ComplyPro,True,Ali Facundo
43,30598129246,JANSSEN CILAG FARMACEUTICA S.A.,Control de duplicados - ComplyPro,False,Ali Facundo
43,30598129246,JANSSEN CILAG FARMACEUTICA S.A.,Sumarizacion y control por totales - ComplyPro,False,Ali Facundo
43,30598129246,JANSSEN CILAG FARMACEUTICA S.A.,Control de correlatividad - ComplyPro,False,Ali Facundo
43,30598129246,JANSSEN CILAG FARMACEUTICA S.A.,Identificacion de registros faltantes - ComplyPro,False,Ali Facundo
43,30598129246,JANSSEN CILAG FARMACEUTICA S.A.,Conciliacion de Deducciones - ComplyPro,False,Ali Facundo
43,30598129246,JANSSEN CILAG FARMACEUTICA S.A.,Descarga de deducciones - ComplyPro,False,Ali Facundo
44,30717634248,J&J Argentina S.A.,NFE Alert,True,Ali Facundo
44,30717634248,J&J Argentina S.A.,Acrobat Tools,False,Ali Facundo
44,30717634248,J&J Argentina S.A.,Permisos de Embarque MOA Reingeniería,False,Ali Facundo
44,30717634248,J&J Argentina S.A.,Calendarios Impositivos,True,Ali Facundo
44,30717634248,J&J Argentina S.A.,Padrones Impositivos - ComplyPro,True,Ali Facundo
44,30717634248,J&J Argentina S.A.,Control de duplicados - ComplyPro,False,Ali Facundo
44,30717634248,J&J Argentina S.A.,Sumarizacion y control por totales - ComplyPro,False,Ali Facundo
44,30717634248,J&J Argentina S.A.,Control de correlatividad - ComplyPro,False,Ali Facundo
44,30717634248,J&J Argentina S.A.,Identificacion de registros faltantes - ComplyPro,False,Ali Facundo
44,30717634248,J&J Argentina S.A.,Conciliacion de Deducciones - ComplyPro,False,Ali Facundo
44,30717634248,J&J Argentina S.A.,Descarga de deducciones - ComplyPro,False,Ali Facundo
45,33661932509,IGT ARGENTINA SA,NFE Alert,False,Ali Facundo
45,33661932509,IGT ARGENTINA SA,Acrobat Tools,False,Ali Facundo
45,33661932509,IGT ARGENTINA SA,Permisos de Embarque MOA Reingeniería,False,Ali Facundo
45,33661932509,IGT ARGENTINA SA,Calendarios Impositivos,True,Ali Facundo
45,33661932509,IGT ARGENTINA SA,Padrones Impositivos - ComplyPro,True,Ali Facundo
45,33661932509,IGT ARGENTINA SA,Control de duplicados - ComplyPro,False,Ali Facundo
45,33661932509,IGT ARGENTINA SA,Sumarizacion y control por totales - ComplyPro,False,Ali Facundo
45,33661932509,IGT ARGENTINA SA,Control de correlatividad - ComplyPro,False,Ali Facundo
45,33661932509,IGT ARGENTINA SA,Identificacion de registros faltantes - ComplyPro,False,Ali Facundo
45,33661932509,IGT ARGENTINA SA,Conciliacion de Deducciones - ComplyPro,False,Ali Facundo
45,33661932509,IGT ARGENTINA SA,Descarga de deducciones - ComplyPro,False,Ali Facundo
46,30629416249,INGREDION ARGENTINA SA,NFE Alert,False,Ali Facundo
46,30629416249,INGREDION ARGENTINA SA,Acrobat Tools,False,Ali Facundo
46,30629416249,INGREDION ARGENTINA SA,Permisos de Embarque MOA Reingeniería,False,Ali Facundo
46,30629416249,INGREDION ARGENTINA SA,Calendarios Impositivos,True,Ali Facundo
46,30629416249,INGREDION ARGENTINA SA,Padrones Impositivos - ComplyPro,True,Ali Facundo
46,30629416249,INGREDION ARGENTINA SA,Control de duplicados - ComplyPro,False,Ali Facundo
46,30629416249,INGREDION ARGENTINA SA,Sumarizacion y control por totales - ComplyPro,False,Ali Facundo
46,30629416249,INGREDION ARGENTINA SA,Control de correlatividad - ComplyPro,False,Ali Facundo
46,30629416249,INGREDION ARGENTINA SA,Identificacion de registros faltantes - ComplyPro,False,Ali Facundo
46,30629416249,INGREDION ARGENTINA SA,Conciliacion de Deducciones - ComplyPro,False,Ali Facundo
46,30629416249,INGREDION ARGENTINA SA,Descarga de deducciones - ComplyPro,False,Ali Facundo
47,30637030651,Munchener de Argentina Servicios Tecnicos SRL (MA),NFE Alert,False,Ali Facundo
47,30637030651,Munchener de Argentina Servicios Tecnicos SRL (MA),Acrobat Tools,False,Ali Facundo
47,30637030651,Munchener de Argentina Servicios Tecnicos SRL (MA),Permisos de Embarque MOA Reingeniería,False,Ali Facundo
47,30637030651,Munchener de Argentina Servicios Tecnicos SRL (MA),Calendarios Impositivos,True,Ali Facundo
47,30637030651,Munchener de Argentina Servicios Tecnicos SRL (MA),Padrones Impositivos - ComplyPro,True,Ali Facundo
47,30637030651,Munchener de Argentina Servicios Tecnicos SRL (MA),Control de duplicados - ComplyPro,False,Ali Facundo
47,30637030651,Munchener de Argentina Servicios Tecnicos SRL (MA),Sumarizacion y control por totales - ComplyPro,False,Ali Facundo
47,30637030651,Munchener de Argentina Servicios Tecnicos SRL (MA),Control de correlatividad - ComplyPro,False,Ali Facundo
47,30637030651,Munchener de Argentina Servicios Tecnicos SRL (MA),Identificacion de registros faltantes - ComplyPro,False,Ali Facundo
47,30637030651,Munchener de Argentina Servicios Tecnicos SRL (MA),Conciliacion de Deducciones - ComplyPro,False,Ali Facundo
47,30637030651,Munchener de Argentina Servicios Tecnicos SRL (MA),Descarga de deducciones - ComplyPro,False,Ali Facundo
59,202354810,NFE Alert,No,False,
59,202354810,Acrobat Tools,No,False,
59,202354810,Permisos de Embarque MOA Reingeniería,No,False,
59,202354810,Calendarios Impositivos,No,False,
59,202354810,Padrones Impositivos - ComplyPro,No,False,
59,202354810,Control de duplicados - ComplyPro,No,False,
59,202354810,Sumarización y control por totales - ComplyPro,No,False,
59,202354810,Control de correlatividad - ComplyPro,No,False,
59,202354810,Identificación de registros faltantes - ComplyPro,No,False,
59,202354810,Conciliación de Deducciones - ComplyPro,No,False,
59,202354810,Descarga de deducciones - ComplyPro,No,False,
63,208989998,NFE Alert,No,False,
63,208989998,Acrobat Tools,No,False,
63,208989998,Permisos de Embarque MOA Reingeniería,No,False,
63,208989998,Calendarios Impositivos,No,False,
63,208989998,Padrones Impositivos - ComplyPro,No,False,
63,208989998,Control de duplicados - ComplyPro,No,False,
63,208989998,Sumarización y control por totales - ComplyPro,No,False,
63,208989998,Control de correlatividad - ComplyPro,No,False,
63,208989998,Identificación de registros faltantes - ComplyPro,No,False,
63,208989998,Conciliación de Deducciones - ComplyPro,No,False,
63,208989998,Descarga de deducciones - ComplyPro,No,False,
64,258589631,CLIENTE 11,NFE Alert,False,
64,258589631,CLIENTE 11,Acrobat Tools,False,
64,258589631,CLIENTE 11,Permisos de Embarque MOA Reingeniería,False,
64,258589631,CLIENTE 11,Calendarios Impositivos,False,
64,258589631,CLIENTE 11,Padrones Impositivos - ComplyPro,False,
64,258589631,CLIENTE 11,Control de duplicados - ComplyPro,False,
64,258589631,CLIENTE 11,Sumarización y control por totales - ComplyPro,False,
64,258589631,CLIENTE 11,Control de correlatividad - ComplyPro,False,
64,258589631,CLIENTE 11,Identificación de registros faltantes - ComplyPro,False,
64,258589631,CLIENTE 11,Conciliación de Deducciones - ComplyPro,False,
64,258589631,CLIENTE 11,Descarga de deducciones - ComplyPro,False,
